GSM367804.CEL	GSM367805.CEL	GSM367806.CEL	GSM367807.CEL	GSM367808.CEL	GSM367809.CEL	GSM367810.CEL	GSM367811.CEL	GSM367812.CEL	GSM367813.CEL	GSM367814.CEL	GSM367815.CEL	GSM367816.CEL	GSM367817.CEL	GSM367818.CEL	GSM367819.CEL	GSM367820.CEL	GSM367821.CEL	GSM367822.CEL	GSM367823.CEL	GSM367824.CEL	GSM367825.CEL	GSM367826.CEL
79048_at	7.31423259152949	7.22013407773	6.72718739881387	7.09492652746054	7.37616711555018	7.34084004569897	7.11079653532477	6.80850030344337	7.20147138844364	7.03293553687045	7.42277417886889	7.39192568830686	7.14158400278159	6.84824801286046	7.47198063642522	7.76024920283755	7.68968084372088	8.02360518550336	7.68388902244339	7.16487920067042	7.27187235257606	6.60080765085361	7.15695809553277
79054_at	4.54811713966653	4.88118154840838	4.44081189593331	4.39760604462892	4.22175785804744	4.41928490782595	4.27106558907819	4.40219972269778	4.52794345697133	4.34345743358709	4.29172296848165	4.33403300720891	4.30982580660227	4.5703264445406	4.41305557231321	4.38993550750615	4.42735691167044	4.3109070844937	4.34011597226665	4.774141382571	4.29818497946266	4.55634926376019	4.39412604741559
79056_at	8.12604362476307	6.97382551272502	8.57481506549818	8.41935679757357	8.48548379016548	7.34060712252166	8.82397308456008	8.3184992248653	8.09231860258808	9.03903736643758	9.06294613961765	8.95476166941183	7.74542784684949	8.03563731994544	8.69926739869922	8.38348492219428	8.03159331505208	9.11259795025977	8.69699931657227	7.38010429125199	7.99125047829542	8.0691370128616	8.1515457917569
79066_at	6.59946227085069	6.84757146753171	6.56153475668785	6.57006572763956	6.49626910685996	6.67712288526351	6.70878608712878	6.58908703066274	6.70051245919891	6.67209075869538	6.5450081418925	6.65871231812488	6.80725879042298	6.64825472008968	6.72890118624628	6.60333565215909	6.70604983851039	6.68331375014609	6.63118605170433	6.75622809111888	6.51435795491034	6.61842709176156	6.72453294995542
79074_at	6.55790249791412	6.29811516910238	6.71867226146575	6.48828920234462	6.61594187416889	6.43388428232522	6.59883021600271	6.5881958081477	6.64117615633385	6.68271905350036	6.54815327343514	6.69878659867702	6.49769437622465	6.56900797242546	6.61413439343926	6.5961385599888	6.51948443555688	6.67713877657018	6.56362113141559	6.35909560178043	6.43777603448243	6.61037024948323	6.50118255637425
79086_at	7.41159864403703	7.36764782603792	7.94376013497299	7.69262714035575	8.34714614447218	7.4206558004775	7.99357332151251	7.44354125046875	7.50835868512835	8.03933186385115	8.00033549482829	7.61620805096461	8.24514071155161	7.6779095633225	7.66625231844419	7.81798301542782	7.78491284781841	8.47794673537421	7.90321550645474	7.65943973709529	7.55154356645674	7.22708610019146	7.59355100422846
79088_at	6.78654375310261	7.32293721205468	6.79747968213426	6.97402806253851	7.0379666233868	7.14068146120439	6.92163462582132	6.93727267342072	6.85708106919794	6.79657265326281	6.95713960227498	7.03082372734921	7.01543800382287	6.81718162446656	6.93105320477529	6.87134574801891	6.9844802272693	6.9318843470429	6.83192514216519	7.33608804313829	7.05113452031666	6.97721375576482	6.92329172334079
79092_at	5.78566890887418	6.29643654453579	5.7119350213065	5.75207824736863	5.86828090319621	6.37886025480897	5.74227850011024	5.70644336994884	5.58885898304607	5.78886890568401	5.80113411438426	5.70452217398077	6.29206166228686	5.83201007892281	5.79897281004288	5.7811949518201	5.72084083179829	5.84412254712402	5.70197558257084	6.29049719883615	5.79532085231103	5.80936894710778	5.78834667566936
790952_at	4.67761163625667	5.17052372370974	4.55609596231164	4.95788004265544	4.60844565005564	4.6517328806863	4.65304369938398	4.86287517247792	4.88798811070142	4.58384376942413	4.55570989358422	4.69772071450568	4.56153087466559	4.75269882189149	4.75398033725216	4.68825360216466	4.81383897603505	4.57791072117544	4.57046398589771	4.87204781032669	4.59137366654141	4.65510604398277	4.92330636908955
790955_at	4.75534802795037	4.80268545714636	4.95451895517511	4.90645164311896	5.40103685280459	5.87212410850703	5.1731923309402	4.71417133225328	4.72177165585603	5.18743151610227	5.40982116929588	4.97508953502575	5.77961006884967	4.77284681222706	5.02309217587781	5.00268729871035	5.41314124884978	5.63596887174502	5.26919757324679	5.32936810590925	5.19370193058573	4.89827025640519	4.77389933688384
79098_at	5.52148775752875	6.15375058554089	5.4023495557456	5.47242193812494	5.40364652739653	5.83405709126671	5.3724961847749	5.61190569908691	5.47242193812494	5.26495659028861	5.19019610699949	5.2659794009959	6.04633703521426	5.55537594838423	5.43776723362854	5.41395654846671	5.16676886141939	5.4320079308455	5.34990598511965	6.08072755114458	5.78732408711983	5.63626109350288	5.6491107716897
79100_at	5.40494653784017	5.49232271969169	5.157139061021	5.41588328157435	5.07916126926907	5.40984558421327	5.24873490385952	5.23225068278193	5.50704211165259	5.12520604592333	5.12933193573838	5.11330897942223	5.19339530201749	5.34652028561879	5.272915518928	5.0920284790263	5.27852086017122	5.03533370328772	5.06224512292172	5.84924479222121	5.54311974761861	5.68270757281098	5.39043564325654
79101_at	6.92693901179053	6.13778243755796	6.86156525964425	6.42118113697516	6.84547653855451	6.87536031343456	6.65946020808961	6.2968009533668	6.10939793980811	6.7325052686221	6.89044857695192	7.70302276279136	6.60774663773462	6.10608656741848	6.61461819398854	6.81468302268004	6.53916909637422	7.03226793070964	6.93133424931252	5.42224929104327	6.60568847910569	6.17037365759189	6.31533906750003
79102_at	7.15550005952258	7.15901979028926	6.90634417414163	7.19149891403405	7.65879730573447	7.46970835192539	7.45338950969875	7.17862346687761	7.06453682033655	7.0673936938716	7.28857630087308	7.10370055135609	7.48290706214933	7.11852411407776	7.00532999508094	7.28388803063294	7.02611525622738	7.45665085374184	7.09514738340808	7.38479093705366	7.1936529326254	6.95106696208529	7.19633482644756
79109_at	6.17620506452875	6.09737230675592	6.40552554063919	6.14988121830856	6.35526227314998	6.0608099489534	6.33532333376871	6.24025527219869	6.10879656329579	6.41650050392555	6.44688656946439	6.27490329197179	6.16160862665038	6.14170182063419	6.10646216487858	6.23287012702752	6.14081866586143	6.20521021630338	6.34954276258445	6.18652051974382	6.23315899723492	6.20998658968787	6.32829425457875
79133_at	6.89681359454215	6.87061006713127	6.92912652958311	6.85345859037374	7.03222169777912	7.32484522027698	7.0173977019162	6.69475497560396	6.82718173255796	7.07683682033873	7.01197656629731	6.86819613905683	7.09610651623582	6.76153175660952	6.86478418282702	7.01083834272323	6.77204978038694	7.10131491537784	6.89087184399615	6.89681359454215	6.67007327554319	6.74627787953953	6.87784026808839
79134_at	7.26856538740633	6.89907420944827	7.2432097893241	7.31173778203822	7.03094157949793	7.21502946939858	7.17060408164909	7.41209264209124	7.36901674848513	6.90526132395149	6.919268934705	6.99906490233889	7.04938992153211	7.25984367142156	7.26788394563558	6.88591509795416	7.17060408164909	7.06848037939427	6.97844740213992	7.38578259469389	7.29401428326931	7.14345417978774	7.38528292552686
79139_at	8.09331502975853	7.74769672912698	8.7474521408753	8.26910700910944	8.68976387912887	8.04671876259699	8.4192538111554	7.98947119864539	7.65392781647707	8.88422398336318	8.69987003365702	8.50378707407873	7.95220600135369	8.01015397908303	8.44115023332892	8.42806450262785	7.98922540442579	8.480141801818	8.86191234385461	7.40226174063612	8.31717200446921	7.92959638601689	8.12155916624523
79142_at	7.62880997244815	7.37856356974106	7.65000779347836	7.55381644496713	7.91214652357	7.67783974071463	7.79442951811036	7.26550886893659	7.51303973850432	7.73988436431434	7.82227747715407	7.68742689489888	7.79247988751105	7.26338789220077	7.59665225297225	7.87431014300525	7.8085006835525	7.98922540442579	7.79314481933865	7.38621717445997	7.18646762266355	7.3374597131562	7.62321598767894
79144_at	7.65268848331645	8.00017681402796	7.5738180400525	7.77173293881629	7.74658911172319	8.19893461568785	7.73932752716418	7.59152507650996	7.23579992441206	7.69842582313637	7.95963862948163	7.73103811117229	8.0090604135446	7.46128106558319	7.88883122093191	7.82807144640234	7.71020473621199	7.64030073386897	7.78808937626312	7.53822381691844	7.95762500457269	7.20505414347324	7.58206832688217
79145_at	6.68335932682926	6.51692856083155	6.92808883856768	6.31417412912844	6.66866828944672	6.8792375608544	6.33293114751727	6.42189491546726	6.23594014496932	6.5617614072429	6.56501138566509	6.66621163386518	6.75145639680203	6.32147072019967	6.55598000724277	6.31164952562919	6.52578546691153	6.72678482130392	6.85405946523113	6.51797132866123	6.2652898813377	6.37379639021854	6.48494981296248
79147_at	8.0080795360805	7.13914452881199	8.09620219978223	8.31152969085779	8.09108938252448	7.58029052401322	8.39885631284335	8.19589538512452	8.3242818241531	8.10729211151991	8.10861541856083	7.91171136801858	7.38560853803867	7.78236191772204	7.97256581697533	8.24101458944473	7.87237777196506	7.95820788897199	8.08288781729139	7.70671443199593	7.87300046366782	8.05744474607736	8.06246612031743
79148_at	6.16373780125432	6.49537802527346	6.00022653648811	6.10846069014458	5.93951594866772	6.35511481052436	6.09533746789972	6.17585604065076	6.21762099471859	5.94136163220517	6.01891695077047	5.97333931839161	6.47162478295151	6.13319586485158	6.05560108604271	6.04842018195596	6.15623352450679	6.05562531240546	5.99928491591235	6.46208724944806	6.1394182857784	6.23684054195633	6.13501538989964
79152_at	6.43775537361556	6.16323830145246	6.25809748851978	6.5093941828092	6.13726842969911	6.12124366322372	6.42639757978541	6.39581529015194	6.33686315675973	6.21283092319334	6.32976069444181	6.21781344209901	5.92823508512608	6.55865573500801	6.21345897263811	6.28687121811506	6.54883187206524	6.29717830119465	6.06067144297796	6.31253671033709	6.56914633732223	6.53749422762119	6.36210597885373
79155_at	8.10088289062123	8.10711120102611	8.31483070008466	8.03003663415788	8.34375083698741	8.24860119077853	8.28658320096129	8.27090521353035	8.0511268321186	8.41000303435158	8.49713612320646	8.36140513134975	8.49308396510804	8.27061391536903	8.32170784008451	8.36498764873298	8.4030854752203	8.86357917150367	8.81785077054865	8.23200073173672	8.08591252142706	8.41655576320808	8.20494720071823
79157_at	8.10838068696405	8.34493095766415	8.28209612471497	8.12477168798893	8.50005997397325	8.71600371118259	8.51265618557944	7.69845592213625	7.79868522068419	8.4689715712502	8.31070060648699	8.3015918840353	8.84550119613015	7.76933020385198	8.42694948418607	8.31186625478955	8.28893044361536	9.01630641621356	8.45399300295905	8.80689107178842	7.84592422611644	7.92732236326555	8.12832381755483
79158_at	7.21369976851543	7.53472212866592	7.23281848088533	7.06223409944289	7.58137964021228	7.41212060299594	7.4802346708213	7.18869442045858	7.07573575704269	7.27574427957456	7.44292877995054	7.14819205453944	6.7565489941688	7.20053798937364	7.24195524386423	7.42299729427887	7.04985163323455	7.47868321676775	7.27651085071136	7.29010067525047	7.3100087968551	6.95614709485904	7.24765325967722
79165_at	4.59411850431277	4.77982656807666	4.48271683854382	4.46952200596444	5.24703440479983	5.40902050751425	4.87398492739377	4.70283007014155	4.58334153410466	4.81181711285504	5.04226352384251	4.73366013098571	5.17772460198933	4.60433388559193	4.72665407785246	4.91647589480426	4.6312352271659	4.98215201725365	4.74079040211895	5.21278926119464	4.74850277365858	4.37171605065082	4.55788704937424
79172_at	6.8589944916859	6.36206617056338	6.678724841096	6.76802013616715	6.49427363067738	6.64047628319006	6.71334187827803	6.8825191223902	6.92164373411256	6.40407202568654	6.65088394539542	6.52652026694325	6.45916315999843	6.79254074452022	6.45659741662234	6.65335608125273	6.58307749349527	6.48790823654865	6.52335542398074	6.23027938903926	6.87254165680186	6.74795401799244	6.81338119806728
79175_at	7.23026516333305	7.25125359301593	6.87889104992968	7.22123515011296	6.98053133525974	6.70625545462063	7.09690108273842	7.19427407559164	7.38897719733951	7.03736800206372	6.93877373680783	7.29247571137484	7.00774923467123	7.2730561913703	6.98560424799002	7.09859776641906	6.91012584075188	7.03237606121917	6.96007472373781	7.0625202165924	7.57185072375097	7.3208812310202	7.14606366212256
79180_at	7.33600868961789	8.09694442551888	7.27862788661871	7.33776656900138	7.75140544359747	8.49398556199488	7.29770285078117	7.22943133575929	7.38618206215436	7.39876395917898	7.62623124102421	7.52497672759665	8.33950658916297	7.11464032211737	7.73735578939978	7.48075850663667	7.74383419134903	7.91523073346498	7.7550955795558	8.33162502869877	7.3040556736854	7.32790994024081	7.43733251324192
79183_at	7.65043947832149	7.44035257645137	8.00191955032074	7.49404128327853	7.65353778694822	7.78547893070481	7.51937779850965	7.17803964990099	7.11646467141056	7.60534622483868	7.69351542590812	7.34898485428465	8.22778079764447	7.51582249039173	7.67801098053777	7.43047465510741	7.3142003382876	7.59697408558224	7.63246604443579	6.80839911077249	7.40802201385157	7.43968373207347	7.39840362744222
79184_at	5.49954792079812	5.8009945890109	6.1658866115735	5.57229466996324	6.19390188102266	5.80924924332802	6.07912033673015	5.65619053035593	5.49379731438633	5.50877994520047	5.79625212443838	6.10247677157223	5.86181458554402	5.50613960267238	5.6750745127545	5.56375430258901	5.13944421441049	5.9062029604373	5.7943095803487	5.63731119276058	5.50122039990115	5.67205172002598	5.52995570439217
79188_at	8.3552170200906	8.02107851817415	8.35978940163471	8.17946429211054	8.80463072077077	8.68637829350023	8.71658653187929	8.35364442633121	8.39851295400174	8.49089904447203	8.88121532645647	8.39829602932114	8.58664327399151	8.26486423084988	8.80039843935416	8.94668716436994	8.72130447164549	8.94720281148019	8.54782654973615	8.33312801448031	8.0254778001719	8.16811074480111	8.46961587327858
7918_at	6.3881673972898	6.48824475790406	6.38080575914143	6.54418498282883	6.64688881075186	6.82450573058167	6.51744988495077	6.34414537320099	6.38993824338438	6.46915080371066	6.73687851851681	6.40959425711148	6.63665975857228	6.40506770415218	6.73440268026872	6.67714061289614	6.61123252671053	6.90621807426508	6.77638727114762	6.35283666048572	6.16251904576995	6.35962846298042	6.53746313185487
79191_at	4.41626393693789	4.94360644879659	4.75130203743539	4.52093244240707	4.38453803411148	4.47801170986771	4.36214858929121	4.31797811627461	4.40545912130803	4.61018018349953	4.47955831579699	4.45850737614159	5.06857593246153	4.46444289224809	4.45444361846122	4.39921900497787	4.41640311940039	4.48050086842652	4.43988469108836	4.93115549663748	4.44668515343463	4.33257725531898	4.39800272541038
79192_at	4.39086785361767	5.64198789615885	4.24579339455738	4.50926392739459	4.54722071179931	5.29406807539293	4.58559747155688	4.41206483179406	4.62845192140681	4.30120312527884	4.35610062436101	4.31535288146475	4.69582171633037	4.42950360152231	4.33845873132293	4.36232491161594	4.42179412845908	4.56935788883054	4.37999384292337	4.70593559899612	4.38671671097916	4.44789706251071	4.48460146210131
7920_at	7.48506804787596	7.29344899012144	7.86954612364486	7.43632085758137	8.21023978256977	7.72506168764108	7.7992342618827	7.51158850857462	7.53678590348151	7.74536356316683	7.61033477472456	7.92778559194494	7.71966153218744	7.04647265414202	7.43591323053267	7.57055819189659	7.48204731611116	8.04261395787511	7.85896103567111	7.60006211144717	7.20681976759229	7.58947034148676	7.56212667982281
79269_at	5.99079259223301	5.93188094120478	6.08731400601023	5.96177326463423	6.0153809552043	5.91184227426527	5.9825808227189	5.8349179118149	5.97376940618477	6.04421138815452	6.00820011878142	6.06133771577896	5.99079259223301	5.95189555609606	5.95015778253289	5.99079259223301	6.03229307308991	6.01552375412704	6.11414450322919	5.89599456299754	5.93192736623899	5.92027184088968	5.9785842663877
79339_at	7.51057772831136	6.62413128515176	6.80668883893411	7.12315760932233	6.34092300550239	6.61811195894632	7.08217172676508	7.1141464886239	7.27565363323153	6.6475691910368	6.54643825288947	6.79336541247865	6.14810325310392	7.24257807872983	6.87686026061264	6.80492040593059	7.19190941727314	6.2364979001809	6.68380271385643	6.81855574809766	7.20729368731381	7.339113529362	7.06463750646462
79345_at	8.64563345979458	9.32422714924933	8.45351691294625	8.41393624109123	7.9397903963968	8.46289809174539	8.32941053496344	8.32260155146278	8.34328135664424	8.27482959583328	8.07418094918878	8.16706462844128	8.45385308621391	8.71680321656417	8.49561194429502	8.5281052847229	8.85108336655116	8.01833148185132	8.21823726505401	8.82942525047225	8.47146313681811	8.62972344930929	8.41539008077021
79364_at	6.6816295509121	6.82685922717245	6.51107049995463	6.62005322513166	6.6209455558934	6.77879298020281	6.77350967379581	6.58512961552885	6.60709748325934	6.60443822149822	6.64997529280177	6.735184394068	6.99706381965384	6.72277043373155	6.69191262334142	6.71008405459044	6.8143777740337	6.77607701636164	6.76897403803608	6.65681336972255	6.48392721896964	6.65916097311006	6.84902436549386
79365_at	5.179321324342	5.06954443687522	4.95680812331325	5.2564191549951	4.77844267056151	4.98359504722845	5.16462580735657	5.29512675505574	5.44338752847077	4.90529219591409	4.96444712644903	4.91315378075161	4.96920074646407	5.44269531209286	5.15620195620129	5.11100851423206	5.27237296978355	4.96511332195998	4.78551115838697	5.05341471651741	5.19696429731064	5.16154421909768	5.24834489429423
79368_at	5.3042365509962	5.7214587849264	4.98419004903421	5.16589743612368	5.45871020205011	5.94819376178259	5.34074245924663	5.30426160668268	5.21096966738559	5.32659596328139	5.27400426162147	5.27676165928045	5.68035869014905	5.20856360816849	5.27765694405455	5.17374871633611	5.21899197788944	5.3776893886176	5.22263636171915	5.94343892488298	5.28372023814376	5.17143714907199	5.14218000634665
79442_at	4.04309845252787	4.24959642831185	3.92790792702143	3.85258381194361	3.77039418771788	4.16117595485946	4.02916652102949	3.9981484314457	3.93120978807702	3.92484622417061	3.89784051102829	3.90830475174263	4.29175486339507	4.2223338165115	3.99429500518351	3.93625836604494	4.11715719079938	3.94757016626782	3.89828790421086	4.4315053579593	3.88725352541929	4.02853950063237	4.18160677832868
79447_at	5.95479186730336	6.03369324740322	5.95949207800604	5.80604784772298	6.01650471747103	5.83965769619445	6.14953675027198	5.90981004194036	6.13116610458406	5.83739485936571	6.11770041967493	5.84875243463207	5.94255806063108	6.04142663796174	5.74936499572541	5.75944994616987	5.80967781825767	5.96720960539459	5.82481702293175	6.54513812688459	5.95353185668203	5.85271357467581	6.02089483161663
79465_at	4.29574748058275	4.18169122399036	4.28459406673673	4.32157708533096	4.28910098513429	4.30446213874226	4.27595039621229	4.4439621541788	4.39085908632728	4.30450411553069	4.19413411045237	4.17591083182613	4.51270240613456	4.27870169854703	4.29457468550353	4.19507935307451	4.29427070390312	4.19999253139228	4.28683304208736	4.67899169404116	4.28088800946691	4.28498225884974	4.31342986164605
79567_at	6.53813638962688	6.8206544475065	6.17148896542064	6.68327645994702	6.52843106018893	6.42256984507466	6.51651223096106	6.58423523573578	6.75922415120599	6.19359888224124	6.25692429123671	6.19358716183124	6.2302507712382	6.70353555508668	6.61178467423309	6.16437403888053	6.64549326397923	6.16043636344286	6.23788366107175	6.60152901953753	6.76781343273057	6.79257801307052	6.71101519773318
79571_at	4.4098894885091	4.81717487327186	4.12371011089393	4.33767784907623	4.55375370451732	4.6339820028191	4.50749814631671	4.37393433954822	4.36235651191317	4.28089319410771	4.40203169300697	4.30234062254782	4.52894757267829	4.35282905351239	4.31232833228802	4.46909847463313	4.34275201505024	4.33716077651376	4.41754535086264	4.39065947609416	4.25418685186498	4.38915785669921	4.45479018181049
79576_at	6.64669125800962	6.65853586323877	6.86162844168382	6.75502109214341	6.77842502485954	6.81206612686651	6.83940442617636	6.58136875531411	6.46503773428612	6.77560240296891	6.88916133924965	6.96470496390661	6.79260023420108	6.8285658353159	7.04674380849143	6.86972317202379	6.79682287411255	6.94652341920298	6.97541937039663	7.08946457147444	6.71782667894891	6.67941172125827	6.59805936861918
79577_at	6.75475733785515	6.26167674497651	6.6936810620843	6.71348395324148	6.80734045151761	6.40927419119334	6.69465946731663	6.73844513617921	6.68597422823872	6.8904912192907	6.74454756415475	6.77650328487707	6.30507889543991	6.77482067109729	6.71594556948826	6.80025351201989	6.70550984450484	6.80676632630354	6.9803175530123	6.25029021026232	6.70509827265696	6.82316515696004	6.69985821370743
79582_at	4.29717435922294	4.88105764660953	4.11717066651659	4.41311593801875	4.15148252364214	4.3785329864048	4.24416454176291	4.29621518717483	4.47602054527262	4.21317444687234	4.23030649924101	4.23812900733794	4.47606316353117	4.30712198568028	4.22988085384525	4.34348457193998	4.22744528067967	4.2799633587026	4.24300239654055	4.22023930601044	4.34681893274688	4.37518461656304	4.43917392739251
79587_at	6.77671925353642	6.78532289452828	6.50973301763275	6.80054854543091	6.60273337953864	6.89570232428031	6.59889076731665	6.71612569862998	6.78128549923564	6.6412913281972	6.69814206391389	6.72263311278924	6.84820808500323	6.88917863962076	6.78921236799395	6.61982691268955	6.82716615469098	6.61212351087108	6.62733238440899	7.05709940226778	6.80646477470574	6.7600096743753	6.7681920182254
79598_at	4.30315678587062	4.1743893541036	4.26665379957123	4.31374382533221	4.06657595056229	4.04013136074699	4.25911189750975	4.11181932699528	4.37683997118113	4.14250034176964	4.13206922559893	4.03015408870714	4.07819793124458	4.39199757957576	4.32390747509845	4.27784370538312	4.51021994554549	3.96756998411621	4.25149903130414	4.41139691324579	4.41886995322495	4.27212538888181	4.31650153559709
79607_at	6.33223361861507	6.30018466027095	6.24652764078742	6.2728674044838	6.42420141141185	6.1369978140463	6.07180483465941	6.12307721306628	6.28753213083078	6.32564596574795	6.35511971264624	6.12872574640436	6.18228005781485	6.1986592667223	6.15761911245405	6.37317393727283	6.25042506855671	6.42604483178001	6.2537450999265	6.41068515029673	6.07523283107419	6.19171454870462	6.27966988851137
79611_at	3.78148358782495	3.95918725401773	4.01785275425097	3.81524300082574	3.66141669670451	3.78148358782495	3.70211660990593	3.77775193394232	3.71338672649304	3.91734708690078	3.78148358782495	3.72206707938822	4.16020835331816	3.73568700048603	3.89559140534014	3.79086560046023	3.75291963069504	3.671732044129	3.73257894500242	4.18380209064823	3.82781546792697	3.77974171186954	3.73125004553001
79613_at	7.18778504617137	7.00904649425364	7.2414063116335	7.13657126410405	7.18778504617137	7.46927231698774	7.28138696041861	7.12435996096489	7.18778504617137	6.99274506791946	7.2424916207499	7.25846483604895	7.31975042342592	7.05333956849231	7.17413590282917	7.03713541719771	7.28122915638471	7.18778504617137	7.21274571546394	7.43529687168265	7.21744227479907	7.09206484449496	7.32129196782204
79618_at	7.02252231094022	6.76506548104069	7.05198680795012	7.05040824500077	7.06379749429413	6.89833577948923	7.35587597310654	6.96707010335374	7.06266121736217	7.01739501614024	7.29869978502284	7.20439451129863	7.12099624412493	7.05627430352161	6.97854548156	6.98753928293798	7.1760561498777	7.29589318878717	7.07213657494882	6.64096882683892	7.13568085890047	7.0181208423391	7.15178778761204
79621_at	6.07201794655098	6.02992819781237	5.90501153523566	6.05041661771205	5.80027820874336	6.09632687103192	6.02283650063063	6.1168237155878	6.15248066997921	5.93435372048192	5.87395102144386	5.97543631297528	6.02237699624355	6.04896846431229	6.1236803985229	6.05806912202985	6.09522914931876	5.9338496144539	6.02283650063063	5.87233857325555	6.06488964906106	6.13964963210634	5.97992987348865
79626_at	7.9235522092498	7.84604253783806	7.80979813152908	8.13611089935678	7.84841930146249	7.70801633042956	7.84745763901667	7.92305926835927	8.02813783106833	7.79940378701444	7.82898652722236	7.75070690009935	7.98864544176576	7.98376333358631	7.92311326255906	7.7838979679053	7.88257220701545	7.81023143573106	7.69076383801092	7.68909056608349	7.97088059034687	8.18810924776255	8.17020347761582
79627_at	6.72142955445751	6.75934158728324	7.15816438274462	6.62998668705959	6.73066342959282	6.8801639084859	6.84239986938746	6.86346176730516	6.8646609792062	7.43598448807003	6.9901612803924	7.13022200474441	6.44267730712453	6.73451036194708	6.83672637188869	7.52304990433039	7.2360172229164	6.94061661876114	7.15991796370835	6.91540892071786	6.92350192666006	6.89904867027712	7.0894525212995
79628_at	4.30374841539238	4.69443118336889	4.29235478840776	4.29235478840776	4.3983397752769	4.48482116516374	4.35335784984518	4.32158473606125	4.29235478840776	4.22424514616494	4.20345817401319	4.15804322389989	4.3360314141498	4.2520244958162	4.05117636385989	4.328919240039	4.16436271640501	4.11468352927906	4.09534560345476	4.56429312308257	4.29036902455378	4.29678415426367	4.2432582245362
79634_at	4.84362015929382	4.94823674981232	4.9964898187064	4.75483854260601	4.95296845641093	4.97983091051716	4.82074051423745	4.59928037566745	4.9249833083764	4.8794122497282	4.8297689811766	5.18865039927609	4.55709484520336	4.78339845789829	4.76515827888911	4.89632595497627	4.82419587831723	4.76886246399346	5.07106947843055	4.61165110742205	4.79757658138106	4.83309861188771	4.73201869079629
79637_at	6.26851134434397	6.52080156451625	6.19208775004582	6.30140064891283	6.06056975041134	6.45325278213802	6.06173129950033	5.8409983220592	6.32579547269904	6.19040042201054	6.37813528229609	6.31103219985045	6.56598301116215	6.28785959795785	6.50695970752148	6.35775647038732	6.41600131959241	5.9760668953221	6.24865290479608	6.28785959795785	6.36751841514411	6.39406350342201	6.34648757261864
79644_at	6.09523528122702	6.17782405867084	6.01437737156401	6.0645747002642	5.87893663670573	6.03968144336176	6.1859372336268	6.06729841649715	6.22986778629738	5.92638784723998	5.95947631349045	5.93074819174594	6.24743897899545	6.02585746830691	5.94024340633969	5.81074599434097	5.8812759004226	5.72966393553407	5.97797089060328	6.05429583084122	5.98609478258994	6.13535510970739	5.99134767515956
79645_at	6.57525538020356	6.80226484196595	6.13121265198335	6.33101060029791	5.92527520762883	5.99967889163735	6.34927691966446	6.56246846535117	6.67085545606212	5.98562735692837	6.07424724518425	6.07480898286784	6.06909871484657	6.48643250093576	6.54704771215289	6.36988933900621	6.58706339933085	5.7900314313308	6.09891342467143	6.39907704120309	6.72603216061614	6.62194855917103	6.46726928630387
79647_at	7.14050400094076	6.35275573242153	6.93559281806434	7.02526419155483	7.24360596790753	6.91856037804286	7.37850445036095	6.97398732521059	7.03889282630146	6.96346480097169	7.51726098082194	6.82220673232775	6.86552000069588	6.85336365034494	6.96207068775196	7.1725413013845	7.16286893120931	7.17217518800799	7.33205036716907	6.77541819129085	6.78136512165381	6.96735729383321	7.08577182371971
79648_at	5.32354015903585	5.47704910962106	5.23637590434166	5.35760324138388	5.41256238121584	5.6919394396066	5.36760308004123	5.27277779604316	5.64094621833847	5.29638957328531	5.38316546625583	5.37401411190631	5.45304624712982	5.49125485685643	5.45222367185294	5.2845295947844	5.45228801613504	5.32982138553115	5.34081906387233	5.55809182444313	5.41235489380284	5.51352037716289	5.42670962010775
79649_at	6.43470022480727	6.402785784787	6.2847600934871	6.45204786067365	6.21401483839315	6.39479420610774	6.40055650415692	6.43169901791851	6.71312816298668	6.19088678604156	6.37813936501832	6.2117554664197	6.4817671010972	6.57688455270449	6.34356548951399	6.45150311531755	6.50591414939422	6.17556601895851	6.21814909792538	6.64132277553221	6.68758626534482	6.43104276364828	6.40055650415692
79652_at	6.57993422420177	6.4129744536093	6.45761194339084	6.35376153558226	6.47297114929769	6.37440823878791	6.65925590814307	6.57088385160282	6.58397024397612	6.46919475719394	6.50488026529452	6.41883972947782	6.3330946760711	6.49896646464934	6.58457856628089	6.54807834115207	6.50367431287254	6.50731074485561	6.34516262679915	6.52771415358953	6.40144079549302	6.48105575335234	6.4845654683233
79660_at	7.38239071544282	6.62829270048997	7.49840802353237	7.18892107755892	7.50824417521821	7.26212099614215	7.47188301781395	7.62015151894304	7.14329306773329	7.67385188701455	7.42928707835969	8.17944599541942	7.86933177476844	7.71332597652556	7.70650754395813	7.41823932284463	7.52381936597276	8.50251622413185	7.88792409818995	7.38984620868151	7.4130007798373	6.87220642736105	7.65499904891853
79661_at	6.86170394519126	6.92678379262388	6.57602982789085	7.04007968570493	7.50373535006711	7.52326942344726	7.00303642095425	7.33120820305037	7.16009838458183	6.78008881797196	6.96949492884993	6.84643422504211	7.37573356865808	6.92524853163871	6.79039339368823	6.98803660037978	6.81321502822923	7.38109042209787	6.94399346431025	7.98910188531441	6.99435770320679	6.86527055951924	6.96949492884993
